852,45,1,6
853,45,1,7
854,45,1,8
855,45,1,9
856,45,1,10
857,45,1,11
858,45,1,12
859,45,1,13
860,45,1,14
861,45,1,15
862,45,1,16
863,46,1,1
864,46,1,2
865,46,1,3
866,46,1,4
867,46,1,5
868,46,1,6
869,46,1,7
870,46,1,8
871,46,1,9
872,46,1,10
873,46,1,11
874,46,1,12
875,46,1,13
876,46,1,14
877,46,1,15
878,46,1,16
879,46,1,17
880,46,1,18
881,46,1,19
882,46,1,20
883,46,1,21
884,46,1,22
885,46,1,23
886,46,1,24
887,46,1,25
888,46,1,26
889,46,1,27
890,46,1,28
891,46,1,29
892,46,1,30
893,46,1,31
894,46,1,32
895,46,1,33
896,46,1,34
897,46,1,35
898,46,1,36
899,47,1,1
900,47,1,2
901,47,1,3
902,47,1,4
903,47,1,5
904,47,1,6
905,47,1,7
906,47,1,8
907,47,1,9
908,47,1,10
909,47,1,11
910,47,1,12
911,47,1,13
912,47,1,14
913,47,1,15
914,47,1,16
915,47,1,17
916,47,1,18
917,47,1,19
918,47,1,20
919,47,1,21
920,47,1,22
921,47,1,23
922,47,1,24
923,47,1,25
924,47,1,26
925,47,1,27
926,47,1,28
927,47,1,29
928,47,1,30
929,47,1,31
930,47,1,32
931,47,1,33
932,47,1,34
933,47,1,35
934,47,1,36
935,47,1,37
936,47,1,38
937,47,1,39
938,47,1,40
939,47,1,41
940,47,1,42
941,47,1,43
942,47,1,44
943,47,1,45
944,47,1,46
945,47,1,47
946,47,1,48
947,47,1,49
948,47,1,50
949,47,1,51
950,47,1,52
951,47,1,53
952,47,1,54
953,47,1,55
954,47,1,56
955,47,1,57
956,48,1,1
957,48,1,3
958,48,1,5
959,48,1,7
960,48,1,9
961,48,1,11
962,48,1,12
963,48,1,13
964,48,1,14
965,48,1,15
966,48,1,16
967,48,1,17
968,48,1,18
969,48,1,19
970,48,1,20
971,48,1,21
972,48,1,22
973,48,1,23
974,48,1,24
975,48,1,25
976,49,1,1
977,49,1,2
978,49,1,3
979,49,1,4
980,49,1,5
981,49,1,6
982,49,1,7
983,49,1,8
984,49,1,9
985,49,1,10
986,49,1,11
987,49,1,12
988,50,1,1
989,50,1,2
990,50,1,3
991,50,1,4
992,50,1,5
993,50,1,6
994,50,1,7
995,50,1,8
996,50,1,9
997,50,1,10
998,50,1,11
999,50,1,12
1000,50,1,13
1001,50,1,14
1002,50,1,15
1003,50,1,16
1004,50,1,17
1005,50,1,18
1006,51,1,1
1007,51,1,2
1008,51,1,3
1009,51,1,4
1010,51,1,5
1011,51,1,6
1012,51,1,7
1013,51,1,8
1014,52,1,1
1015,52,1,2
1016,52,1,3
1017,52,1,4
1018,52,1,5
1019,52,1,6
1020,52,1,7
1021,52,1,8
1022,52,1,9
1023,52,1,10
1024,52,1,11
1025,52,1,12
1026,52,1,13
1027,52,1,14
1028,52,1,15
1029,52,1,16
1030,52,1,17
1031,52,1,18
1032,52,1,19
1033,52,1,20
1034,52,1,21
1035,52,1,22
1036,52,1,23
1037,52,1,24
1038,52,1,25
1039,52,1,26
1040,52,1,27
1041,52,1,28
1042,52,1,29
1043,52,1,30
